Company,Review,Tag
Google,"Applied online and recruiter contacted the next day. After a phone screen, phone interview was set up, which went well. The interviewer asked a question to design a system with given criteria. I was able to define the system and write functions with optimal time and space complexities within 45 minutes. Thus was asked for an onsite interview.There were 5 one-on-one interviews, each was of 45 minutes. All interviewers asked questions on data-structure and algorithms. Most of the questions were hard and couple of questions can be found in Leetcode hard section.I performed well in 3 out of 5 rounds, but was completely clueless in 2 of those. Received rejection 2 days later.My advise to aspiring Googlers:Focus on the data structures and practice Leetcode hard questions on Dynamic Programming, Backtracking, Recursion, Binary Trees and Graph theory.In interviews, spend time to first understand the problem, try to solve it with few test case and then construct a solution. Some questions they ask have a short and straightforward solutions, but it requires some logical reasoning and some testing as well.",Positive Experience
Google,The technical phone interview started with a question related to my current projects and it continued with a general computer science problem. Overall it took about 45 minutes. In the second part of the interview I received hints toward improving the space complexity.,Positive Experience
Google,"It's largely logistical: gathering info on your interests and ensuring the role matches them confirming your location preferences, work authorization, visa requirements understanding your decision timeline and desired start date; competing offers?",Positive Experience
Google,Process took 1 month. In the beginning recruiter contacted me via LinkedIn and set up phone interview. 3 days later after phone interview recruiter called me and gave me full feedback (which was very positive). Then there was on-site interview stage. It took place in Munchen. There were 4 technical interviews with Google software engineers and lunch break.After week I've got an email with results. I failed. My recruiter called me and gave me full feedback and advised me to apply again in 10 months.,Positive Experience
Google,"Ran into the foobar program while searching for a programming related term. After passing several levels, was asked if I'd like a recruiter to contact me. Recruiter followed up and asked for resume. Some time later, was invited for an on-site interview.On-site interview was very well structured a consisted of several coding tests conducted by separate Google employees.",Positive Experience
Google,"The first step was a brief phone screen interview, lasting 45 minutes, with only a few simple coding problems.This is followed by an onsite interview, consisting of 5 distinct 45-minute interviews. In four of these, you are given a simple algorithmic questions that you have to solve on a whiteboard, coding in a language of your choice. The fifth one is a system design interview, for which a load of helpful preparation material is provided by the recruiter.The organisation of the whole process was very professional, the interviewers and recruiters helpful.",Positive Experience
Google,5 onsite technical interviews - challenging but doable. I recommend using the Chromebook because it saves a lot more time compared to a whiteboard interview. Process overall takes a lot of time to complete so be sure to consider that in your search.,Positive Experience
Google,"Referral to interview took about a month (I put it off for 2 weeks because of university finals). 3 45-minute technical interviews, all with code through gdocs. The recruiters are willing to listen and give hints and walk you through anything. Sometimes they'll give a little overview about themselves, other times it'll be straight to the questions. My third interviewer had a thick accent which made communication more difficult.",Positive Experience
Google,Got an email to make an appointment for 2 phone interviews back to back 1 hour long. Both interviews started with an introduction then technical challenges then the non technical questions. The technical challenges took up a chunk of the hour like 20-40 minutes. The interviewer would ask to optimize or bring a harder problem related to the challenge.,Positive Experience
Google,"It was quite challenging! The interviewers definitely know their stuff, and often sound like they've had to deliver their spiel many times. The questions were coding questions, along with some conceptual questions that were confusing.",Positive Experience
Google,"Full timer friend recommended me, got contacted in a few days. Answered several questions via email, then two 40 min phone screens. First was fairly easy, second quite tough. Both interviewers were really friendly, although it was impossible to see whether what I am doing is what they expected. Managed to have some - possibly correct - code at both interviews, however I got a rejection email next week.",Positive Experience
Google,"I used to apply intern at google but get no respond. One day the recruiter found me and ask me to consider their software engineering position. Then he arranges technical interview. I worked on the google doc.I have other things at the previous scheduled date, so the recruiter re-schedule the date for me. It is about 45 min.The question is very easy.",Positive Experience
Google,"The interviewer asked me algorithm questions, with follow-ups. There are 4 rounds in total, each round lasting for 45 minutes. There's a lunch session in between. A week or two after, I got a phone call notifying me that I was rejected.",Positive Experience
Google,"This interview was tough, unlike my Microsoft interviews, I only got through 1 question per interviewer. The exception was one interview where I got through 2. When they say it's all about your thought process and not the answer, they really mean it. During one interview we walked through the process of solving the question together, then the last 5 minutes I programmed the solution. I actually thought it was over but a few days later, the recruiter submitted a package to the hiring committee to hire me.I really enjoyed the interview, if you get the chance to interview study graph theory.",Positive Experience
Google,"Applied online through a referral, and was contacted by a recruiter immediately. At each stage in the process, I was asked to schedule the next (phone interview and the onsite respectively), and the whole process was pretty smooth and quick.The phone interview was straightforward, and once I finished that, I got a call from the recruiter the next day expressing their wish to fly me out for the onsite interview.Onsite included 5 back-to-back interviews over the course of a day, and I thought I did well, maybe fumbled a couple of questions, but ended up not getting the offer.All in all, it was a great experience, and I'm definitely interested in applying again. The only thing that annoyed me was the complete lack of feedback from their side.",Positive Experience
Google,"Contacted by in-house recruiter for SWE Ugrad role. Went through several informational calls. Interviewing process went through the following layers:Online coding assessmentPhone/Hangouts interviewOn-site for 4 interviews with current SWE. (Graduate roles will have 5 interviews)Google is incredibly upfront about what they want out of applicants. You need to know your algorithms, data structures, and dynamic programming to make it through the interview process. The entire process was very relaxed and informative. During the on-site it felt more like an educational/professional experience than a high-stress interview",Positive Experience
Google,"First off, you must know that the recruitment organization at Google is run by complete and utter morons. Recruiters get hired and fired all the time, and almost all of them are completely useless. Trust me, I have interacted with a great many of them. They may not be bad (or dumb) people, but the environment in which they work makes it impossible for them to do a good job.It is completely normal that they forget to call you, forget your interview half way through, reassign you to random people, or to positions which you are clearly not qualified for. Almost every single person working at Google has a story regarding recruiter incompetence which affected them or one of their friends.Now that thatâ€™s out of the way: you either apply for a job (usually via our website), or a recruiter contacts you, usually because they found you on linkedin (or similar) or because someone referred you.Then a recruiter looks at your CV (more on your CV later), to weed out the people who have obviously no business working in IT. If you have a suitable degree (e.g. BS in CS, EE, math or physics), or a few years of experience, or are a contributor to some well-known open source project, then the game can begin.",Positive Experience
Google,I applied at a Campus Career Fair. I then had two three hour interviews spaced out by about two weeks. I was notified I got the position about two weeks after. The recruiter I worked with was amazing and very helpful. All of the people who interviewed me where kind and respectful. This was probably the most difficult technical interview I have had out of many companies.,Positive Experience
Google,"I applied online and got a 45 minute phone interview. They asked me to fill out a questionnaire that consisted of scale of 1 - 10 expertise type questions for programming languages, areas of computer science, etc. The phone interviewer was asked me two questions and had to code on paper and read it out for the first question. Got an email the following week inviting me to kirkland for an on-site interview. Google reimburses any of your expenses during the on-site interview trip. Be sure to retain all receipts and send them scanned copies *within 15 days of your on-site interview.*",Positive Experience
Google,"One of my friends was contacted by a Google recruiter. He was not interested in interviewing at the time, but gave my name to the recruiter, who emailed me and requested my resume. After receiving my resume, the recruiter arranged a 45min technical phone interview, which consisted of one ""soft"" question (e.g. describe a current project and its challenges), one algorithm question, one Java question, and one design question involving concurrency. The recruiter had previously mentioned there might be a second phone interview, but I did well enough in the first phone interview that my candidacy was forwarded to the on-site interviews.I had five on-site interviews, all of which focused on technical knowledge and problem solving skills. My lunch conversation was truly a conversation and not an interview - I was the one asking all the questions! :)Although I enjoyed the interviews themselves, lunch was a wonderful experience. It was great to see all the engineers sitting together talking and interacting. There was an incredible sense of community, friendship, and potential. (that sounds pretty weird, but it's really what it felt like)I was asked only two soft questions the entire day and was not asked any brainteaser or logic puzzle questions. There was more emphasis on Java knowledge than I expected. Even though I was not asked any brainteaser or logic puzzle questions, I feel like studying them helped me improve my technique in approaching a new problem.",Positive Experience
Google,"The final round consisted of 3 interviews and all of them were in a similar vein. They started out with a small problem and asked for the algorithm to solve it and then increased the scale and complexity of the problem. It was an interesting experience, Most questions were simple string based or graph questions. MapReduce was also asked.",Positive Experience
Google,"Contact by HR via phone, then on-site interviewed. Questions are mostly related to data structures, algorithms, basic coding technique.Interviewed with 2 interviewers, 1hour each. 1 Question each. Interviewer try to lead you to an correct answer, and then optimize it.After 1 week contact HR, been told can not proceed to the next stage.",Positive Experience
Google,"It was very good experience of applying to Google.First I had a screening telephone interview. Then had two online programming tests guided by a google employee. First online technical interview was quite easy and smooth. Second however didn't go that well, since I was stressed thinking that interviewer was not interested anymore, or busy doing something. I should have kept calm and proceed with my task. Hence I failed second task.The HR contacted me after few days stating that they won't proceed at this time and I should try to apply again in the future.",Positive Experience
Google,"1hr video chatting with coding on google docs. Talking about background and coding. However, I was not able to answer all questions because was not prepared. Competitive programming would be a good playground for any kind of coding test.",Positive Experience
Google,"I applied through my friend who is a Google employee.I've already had an interview last year and did pretty well, so my recruiter said a phone interview was not required.The interview process was organized pretty well, despite some small technical issues.The interview consisted of 6 sections: 1 system design section, 4 coding sections, and a lunch with a Googler. One interviewer also asked some basic knowledge-based questions.After a week the recruiter wrote me a letter and said the overall feedback was supportive and asked some extra information for a final review. After another week I received an offer.",Positive Experience
Google,Two phone interviews followed by one site interview. The first level is just to know whether you know basics of computer science (Data structures and Algorithms). Coding done with google docs.,Positive Experience
Google,it's not that hard as long as you're focus. Get ready already 20 days ahead of the interviews. You will through the phone screen interview and on-site. it's really tiring and they require a lot of process.,Positive Experience
Google,"The interview process dealt a lot with hashmaps. Know hashmaps. Use hashmaps to solve complex interview problems. The first test interview was not as difficult as I thought. It was pretty straight forward, but make sure to check up on key Java principles as well as common algorithms. Interview is all about problem solving, so be prepared to think. Talk through the process with the interviewer.",Positive Experience
Google,"The process started with a call from a recruiter who got a feel for my background and then lead into an over the phone technical interview using Google Docs as a shared editor. A headset was required, as the phone interview was over the phone, but I needed my hands free to type into the editor. The interview gave me the question, and then left it up to me to work it out and talk through my thought process. Along the way the interview would intervene and ask me why I did things a certain way, or try to poke holes in my solution by pointing out edge cases I hadn't thought of yet. This went on for a whole 45 minute interview until I solved the problem and was then able to ask the interviewer questions about life at Google.",Positive Experience
Google,"I was referred by a friend who is employee at Google, and a recruiter contacted me to set up a phone interview. The question was really simple, but some communication problems and my nervousness made me take a long time to get it right. So I didn't make it to the onsite interviews.",Positive Experience
Google,"This is the best interview I have ever met.The recruiter is very nice. We began the initial communications in September 2013. And he soon made a telephone interview for me. After that I got the onsite interview. The 1st and 2nd round were on the same day.Both of the interviewers came from US. The first one is Chinese, and the second is American, as this round included an English language test.The 3rd round interview was after about two weeks.After that was the HC review and offer review. Because I did't prepare the English Transcript at that time, it took about three weeks until the offer came to me.",Positive Experience
Google,"I applied through their online form and was given three 45-minute phone interviews in a row. We talked on the phone while coding on Google Docs. I had three separate interviewers, and each interviewer asked about 5 minutes of personal and resume questions before we got started, and they gave time at the end for me to ask questions.",Positive Experience
Google,"At the beginning you are in touch with google via email and you arrange an appointment to hold 2 interviews. Each of them is 45 minutes, it looks like casual conversation with some algorithmic questions included. It's very comfortable and I would recommend everyone (with some programming skills) to try it.",Positive Experience
Google,"Went through the usual rounds: Recruiter contact, 2 back to back phone tech interviews and host matching. Host matching took the longest portion of the interview time but the overall cycle took only about a month and a half from initial contact to offer. Overall pretty fluid experience, but I think my process was on the faster side because I had another offer deadline forcing the speed.",Positive Experience
Google,Interviewed by 4 people. All of them were skilled and did their best to make me feel comfortable. Two interviews followed by lunch followed by another two interviews. Best part was that they let me code in my language of choice.,Positive Experience
Google,"I was scheduled for two back-to-back 45 minute interviews with Google engineers. For my first interview, we jumped straight into the interview question. I was asked to code a solution and provide runtime complexity analysis. For my second interview, we discussed some of my projects and work experience for about five minutes, after which I received another coding problem and was asked to provide runtime complexity analysis.",Positive Experience
Google,"Reached by a recruiter. She was nice and provided me with a detail list of prep material. The technical interview did not go well. The interviewer had a strong accent and we didn't understand each other half of the time.The first question is easy--find common elements in 2 sets. He asked me about time complexity. I answered correctly but there came the communication barrier. He did not hear me correctly and I wasted a lot of time explaining my thought.Then next question is about scalability. What if the sets are very large(10TB)? I did not prepare for that.The third question is a brain teaser: if 1000 couples are to give birth to male and female babies(50% change each), and they would keep giving birth until they have a girl, what's the boy to girl ratio in 20 years. I got this one.Finally reverse bits of an integer.",Positive Experience
Google,"I was reached out by a recruiter on campus who checked out my LinkedIn and saw my side projects and experience. We had a brief call that guided me through the interview process and I was sent a small 'snapshot' survey to fill out my interests and a 60 min coding sample with 2 algorithmic problems. They weren't too hard, but I had to think about them for a while. Still waiting on result!",Positive Experience
Google,two rounds. phone and on site interviewask a lot of questions about algorithm and data structures.I cannot tell too much about details.ok. I have to make it 30 words.Let me try again to get out of here.,Positive Experience
Google,"I applied online and heard back about a month later for interviews! Definitely wasn't expecting one, as I don't really have much experience but I suppose going to a top CS school helps. 2 x 45minute phone interviews. They are supposed to be back to back but there was a glitch in my first interview that caused us to reschedule. The time it took from my second interview to receiving an offer was less than 2 weeks. My recruiter was incredibly kind!",Positive Experience
Google,"First I got an email asking me to complete a short survey and a coding sample online. The coding sample includes two questions and has to be finished in 60 mins. After that I got a phone call from HR explaining the following steps of the screening process. The coding interview took place 2 weeks later, 2 questions in 45 mins. Still waiting for the results.",Positive Experience
Google,I first had a telephonic interview. First there was a brief discussion on my Resume.d. The questions were way easier than I expected. The interviewers were not intimidating at all and did not try to make the process stressful.,Positive Experience
Google,"Talked about my resume and my past experience then technical coding then it's the question time, I got to ask some questions. Then the time ran out and he had to go, and it wasn't a bad experience at all the guy was helpful and kept talking to me and answered my questions and stuff.",Positive Experience
Google,Got contacted by google to come in for an interview. Overall process was fairly quick and hassle free. I got many resources to help prepare. I had 5 technical interviews over the course of the day. Everyone was fairly nice though some seemed very adverse to small talk. There was lunch provided where I got to talk with one of the employees about the company which was nice. The recruiter was amazing and really gave me good feedback after the interview process though I heard this is actually uncommon,Positive Experience
Google,"Three consecutive first round interviews over the phone using Google Docs. The interviews cover basic algorithmic and data structures questions with a twist.The process takes awhile because they're such a big company and there are so many people applying. It can be tough to get a response sometimes, but you just have to be persistent.",Positive Experience
Google,"The interview process is really nice. They will give you some material to prepare yourself. For the internship role, there is only two technical phone interview. The match process is a little long, it may take several weeks or months.",Positive Experience
Google,"It usually startw with a short phone interview with an engineer. If that one goes ok a candidate is invited to onsite interview. The onsite interview consists of several sessions of 45 miutes each. Each session is conducted by a different person, usually they are all tech people.",Positive Experience
Google,"The whole process was very long. It took four months to go from the first recruiter call to the onsite interview. In the meantime I had a few phone calls with the recruiter to schedule/wrap things up, two phone interviews and one on-site interview (comprising of 5 interviews with as many people).",Positive Experience
Google,"They gave five technical interviews each lasting 45-50 minutes with a break for lunch. Overall a positive experience even though I wasn't given an offer in the end. Know your data structures and algorithms and even though they say they don't care that much about syntax or what language you use, they care about the code you write in the interview. I felt good leaving the interview because I felt like I was able to solve their problems, but my code wasn't up to their specs.",Positive Experience
Google,"Begin with technical phone screen. Did well enough to be invited to an onsite interview, which consisted of 5 45 minute interviews, plus a lunch. Algorithms questions weren't as hard as I expected - it was for a front end role so more JS heavy questions, some DOM traversal / manipulation. Heard back from my recruiter in a week, said I did well enough to try to match me with a team. That process took a week, then 2 ish more weeks to get an offer finalized.",Positive Experience
Google,"All the process is very professional. I got reference by a friend at Google. Got an email from the recruiter from Google the next day I were refered by my friend. Then answered some questions regarding my background in the email, like GPA, working location preference etc. Then set up a first-round phone interview. Picked up a day which was good for me.",Positive Experience
Google,"A phone interview. A phone interview. It was okay, writing code on google doc and explain my idea to the interviewer. Pretty standard procedure and the problem is very original.",Positive Experience
Google,"I was interning with Google at the time I did my interview, so I had an expedited process. Current interns typically must go through two technical interviews when applying full time. No matter which office you are applying to, you do interviews onsite at your current location. Because I was in one of the smaller offices, Stockholm, I recognized my interviewers and they were very nice. My recruiter was very accommodating, although we had a 6 hour time difference.Interns are only required to do two interviews because the feedback given about their internship is sent with the hiring committee along with the interview feedback.I was given a response about three weeks after my internship ended (the interviews were at the start of my last week) and was directly called by my recruiter.",Positive Experience
Google,"I first had 2 1:1 45 min phone interviews where I was asked to code in Google Docs. Then I was invited on site for 5 * 45 min interviews. I the questions weren't too difficult, except for the design question, which I struggled a lot with. Everyone was very friendly and helpful!I don't know the outcome yet, I'll update this post later.",Positive Experience
Google,"First, coding test of 1 hour in which I solved two problems. Out of two one was easy and second was medium hard. After that, 2 telephonic interview. In first telephonic interview, problem was little hard to solve. But some how I managed to complete that within time. In second interview, question was too easy, I was not aware that the solution is of only one line but I made it complicated by coding it in complex way.",Positive Experience
Google,"I applied on the webpage for a job in Mountain View, the recruiter contacted me the next day and set up a phone interview for a couple of weeks later. The interviewer in the phone interview was very nice and calm. He first asked me about my PhD, then there were a couple of questions about using hash tables versus BST as hash map implementations. This was followed by a warm up coding task (recursion over array of array to print all options) and the actual one (longest increasing path in 2d array). Compared to other interviews both were fairly straightforward. The problem was the time aspect, I never made it to code the second task.",Positive Experience
Google,"I was initially contacted by recruiter over email. I had previously applied for a different type of position but never heard back, but they must have retained my resume. As I was not actively looking for another position at the time, I was mostly interested to hear what types of opportunities were available. I talked with the recruiter for about 30 minutes, and it was mostly a getting to know you type of conversation. He did ask me if I would be willing to relocate to Mountain View, and whether I would be available to fly out for an interview in a month.",Positive Experience
Google,Phone interview and on sites with 4 googlers. Some of them went really well and others not so much. Ended up not getting an offer but the overall experience was nice. Recruiter took tp long to reply about interview results,Positive Experience
Google,"I really started to like Google after going through the interview process. Everybody I met was smart, friendly and cool. I would see my self working with these people. I had one phone interview and 2 onsite interviews since I was local. As usual, the interview consisted of algorithm/coding on whiteboard. I think I did alright on the first onsite interview, but not good enough to meet the hiring bar, so they decided to bring me in for another round of onsite interview. That didn't go so well. The problem is actually easier on the second round, but my brain somehow shutdown during the coding phase and was stuck for a while just staring at the whiteboard. It looked really bad. The interviewer had to guide me through some basic coding logics, after which I knew I had failed.",Positive Experience
Google,"It was going not too bad. The coding and design problems were not very hard. Unfortunately, because it was only two weeks since the recruiter reached out me and gave me onsite interview directly so that I didn't have enough time to prepare well.",Positive Experience
Google,"I applied on line and they contacted me for 2 phone screening technical interviews. I thought I did pretty good because i solved the problems, and they do ask some behavior questions. just like tell me about ur self and stuff.",Positive Experience
Google,"Firstly, coding sample, then phone screen interview, then onsite interview. Whole process takes 2 months. Onsite interview have 4 rounds, mostly of them are the technique question, but still some questions about Resume.",Positive Experience
Google,Apply through unvi. Contacted by HR. Provide dates for telephonic interview. Schedule the interview. 2 back to back interview of 45 mins. both technical. one hard and other moderate.Telephonic interview. 2 technical rounds. 1) Tortoise traveling. 2) Island problem.,Positive Experience
Google,"Phone Screen first, this was about a hour and half, and an on-site interview then with 5 interviewers on site - 45 minute one-on-one interviews. The interviewers asked questions ranging from system design do data structure usage to algorithmic analysis. All interviewers requested coding.",Positive Experience
Google,"Referred by a friend. Solved OA after a week. Had an HR call and arranged a phone interview one week later. HR was patient and the overall experience was positive. I prepared by leetcode, but it was my second tech interview and I didn't have much experience with it.",Positive Experience
Google,"A phone screen followed by a day of technical interviews. I heard back soon after that. Google actually gives you some material to help you prepare for their interviews, so that you can do your best and they can get the most accurate sense of your ability. That's helpful considering that many topics may require a refresher from your undergrad days.",Positive Experience
Google,"I had 1 telephonic round. I was asked 1 medium level question. The interviewer was very helpful. After that, I had an onsite round which consisted of 4 interviews and 1 lunch (lunch is not counted towards your assessment). The questions were mostly of medium to hard level of difficulty. I was asked 1 easy question at the start. The overall experience was positive. The interviewers were very friendly and helpful.",Positive Experience
Google,"It consisted of a phone screen in which I was asked basic questions about my previous experience and goals, an easy phone coding interview, and five on-site interviews. Four of these interviews were problem-solving and coding, and another one was system design based.",Positive Experience
HCL,"first one was written test on c . it was conducted for an hour. then was technical discussion . the panel contained two members. questions asked on project, c concepts. Final round was hr discussion.",Positive Experience
HCL,"The whole interview process was chilled out,First there was a written test and then GD and then HRwe were given a topic on GST during our GD round which went smooth ...During HR round i was asked about myself,where do you see yourself in 5 yrs etc etc...",Positive Experience
Lyft,"Recruiters were very kind, everything moved very quickly, questions were fair, interviewers were polite. Responses to emails were timely; withdrew from application process as I decided to go elsewhere. The company seems like a great place to work at and wish the best for them!",Positive Experience
Lyft,I got to interview through a recruiter. Overall Good experience. First up is the technical phone screening round and then next steps. The interviewer asked about my resume and then some c++ questions while I was coding.,Positive Experience
Microsoft,"The interview consist of three parts: HR phone screening, phone screening by engineers, and a 5-round on site interview. Be expected to write code via Live Meeting during the engineer phone screen.You will be writing a lot of code on the whiteboard during the on-site interview. Basic CS stuff - sometimes you may get a math puzzle. Make sure that your code can handle corner-case input, or at least show that you are aware of them by listing those cases when asked to give test cases.",Positive Experience
Microsoft,"1 online technical MCQ test. There was a shortlist after this.2 codes (1 based on string another on linked list)3 Technical interviews(During the first one, there was only one interviewer who made us sit in a circle and gave a code to write. Then he move from one person to another to ask questions)1 HR interview",Positive Experience
Microsoft,"Went through a tour around Microsoft campus, and met multiple interviewers on the way. Talked with 3 people to find the culture fit, as well as knowledge and aspirations fit. Very pleasant experience in a very great environment. Questions test the technical ability, as well as out of the box thinking.",Positive Experience
Microsoft,"Interview was mostly technical. Had to write solid code in the whiteboard. Coding skills, algorithmic expertise, and brainstorming quality is a must. I think Candidates are free to use any language, but I used c/c++ to write the code.Three 1:1 interview, and then a final 1:1 with a group director level person. There was even an interview in the lunch time, called ""lunch interview""..",Positive Experience
Microsoft,"On-compus interview, ask me to introduce myself. Then ask three technical problem. First is find duplicates in a string. Second is find maximum continue sum in a array of integers. Third is find duplicates in a single linked list",Positive Experience
Microsoft,"It was regular full loop interview, 5 technical interviews, the last one i believe was with manager. Questions were quite standard, but a bit elevated difficulty. All interviews in different rooms, at the white board. General impression from the people that they are polite, reasonably enthusiastic and ""positive"". The ask a question, give some time to think on it, but during that time its better if you talk.",Positive Experience
Microsoft,"Including the HR, there are 5 rounds, interview involves system design and algorithms. The algorithms are typical questions, and the system design is highly related to my resume and the dept's responsibility.",Positive Experience
Microsoft,first we have a online coding round consisting of 3 coding questions on coding platform cocubes. getting more than 5 marks is enough to qualify for the second round. then a pen and paper round is there which consists of 7 subjective questions and 1 coding question or a group fly round consisting of 2 coding questions. selected candidates are called for 2 subsequent interviews and a HR round.,Positive Experience
Microsoft,"I communicated via email with an interview scheduler to fly out to Redmond. I had already passed the first round at an on-campus interview, so the on-site interview was scheduled within a couple of weeks.For the actual interview day, it started with the HR rep asking basic questions to make sure you fit the position at all, and then she directed me to my first interviewer. The interviewers would then take you to the next one in your schedule, and they would talk about you to each other in between. FYI, if you're honest to your HR rep about any concerns you might have about the position, the other interviewers will see them and do their best to persuade you otherwise.The interview questions were not as bad as I worried - the questions were very reasonable and could definitely be done in the interview time. There were some things that they asked me about that I freely admitted to not knowing, and then they'd give me a question about it and see if I could figure things out without the prior knowledge. I definitely got the impression that for fresh out of college hires, they don't expect comprehensive knowledge of anything, just raw talent and an ability to think through things. Just be relaxed and enthusiastic and connect to the interviewers.The interviewers were all very friendly and genuinely enthusiastic about their work, and by the last interview they were very clear that they liked me. I received the offer the next day.",Positive Experience
Microsoft,"University Recruiting was the way that I first got introduced to this company. I talked with the University recruiters through an event and then in their formal dinner, where I was able to talk with the recruiters in a more casual setting. The first interview was a phone interview where they questioned me about my resume.",Positive Experience
Microsoft,"A couple of recruiters came to our school last winter looking for a few candidates. Had an initial screen that was easy as hell. Basically all HR questions. This kind of dodged the phone screens. Got called for an on-site interview after a month and flew to Seattle, WA to interview in their Redmond HQ. The on-site interview consisted of 4 interviews that were 1 hour each. They were technically taxing from start to end. Most of the questions (which I don't really remember now) were not seen/heard of by me. Most involved coding on the whiteboard. I took the algorithm first, code later approach. Most topics dealt with data structures, algorithms and some logical thinking (I got to design/code the initial moves in Checkers).",Positive Experience
Microsoft,"Although I did not get a job offer, overall it was a nice experience. Now here, I have to nullify a myth. They say that if you get 5 interviews and if the last one is with a senior manager, then you'd get a job. NOPE. NEVER. I got five interviews and the last one was with a very nice senior person working there for 35 years and still I got rejected.Went to Redmond a few months ago in a snowy winter day! There were five interviews:1) A very strict (but polite) person, no smile on the face, explicitly telling me that he wont help me and wont give me any hints. It was all about quickly writing a bug-free C++ code to find a pattern in a string, implementing a post order tree traversal with and without recursion and a few research/design problems.2) An extremely nice korean guy who asked about hash tables/lookup/insert/collision in HT and implementation in C++. There was another question about writing all permutations of a given string.3 and lunch interview) A very nice person, willing to help: He told me to develop an algorithm for finding whether a matrix has some properties or not. It was 5 months ago and I forgot the question. I could solve the question but he was looking for a more efficient algorithm. He was willing to help and gave me hints but time was up and he gave me to the next interviewer. he told me that I was going to the right direction.4) The fourth interviewer was very odd. I hope his behavior was planned/intentional and he is not like this. From our conversation, it was obvious that this guy is very smart. He wrote a long input string with lots of delimiters in the white board and asked me to write a c-code to change the given string it to another format based on some rules. It was a horribly vague, twisted question with lots of unknowns and exceptions. In the interview, he was taking nap time to time and he left the room at least three times. Again I hope that this was a test to see my reaction. The reason that I hope for the best is that at the end of the interview, he was the only person who gave me very honest feedbacks and compliments. But if it is not the case, that was awfully/extremely rude. So he passed me to the final interviewer...5) a senior manager, working in MS for 35 years. Very cool, very smart and very fun, It could be easily observed by the flags/decoration in the room/some wine on the table in his room!!! By the way, I didnt have any whatsoever behavioral questions during my day. So this time, he just started chatting with me which I guess was the behavioral part of the interview. Talking about everything except work, about big corporations, hacking!! and so on. It was truly an amazing experience with that person.Based on the book, I surely have gotten the job, but ....One week later, I got rejected.",Positive Experience
Microsoft,"Know every possible algorithms in C++ and C. Be prepared to answer questions that require you to think right on the spot without any knowledge of the topic. Think out load. For instance I was asked to implement arbitrary precision numbers and fuzzy search. So you need to ask questions to understand the problem first before implementing it. Overall, it's pretty fun and challenging day.",Positive Experience
Microsoft,"two teams - 5-6 ppl will interview you on the campus. If you have made it till the campus, make sure you enjoy the local cusines, etc etc.OK, to the interview - confidence is the name of the game. easier said huh??Well, though it might seem intimidating, you should keep your cool and solve the problems they throw at you or code they ask you to write. Show your willingness to work on the problem instead of saying ""I dont know!""Food is on Microsoft - so Enjoy!!",Positive Experience
Microsoft,"Applied online. Got an email from HR to schedule a phone interview. The phone interview was non-technical. I prepared a lot about my the stuff I wrote down on my resume, and that was the emphasis of the phone interview. Passed the phone interview. Scheduled on-site interview. Flew to Seattle, and had a full-day interview (four one-on-one interviews). Questions were very similar to questions I found from previous interviews on Glassdoor.",Positive Experience
Microsoft,There were 5 technical interviews:1. Phone screening with technical programming questions.2. Technical interview with 2 members of the team.3. Technical interview with a senior engineer with more complex design questions.4. Technical interview with the engineering manager.5. Background and professional questions interview with the group manager.,Positive Experience
Microsoft,"I applied through a recruiter at a careers fair at my university. A week after applying I got a on campus interview.The interview was for 30 mins, and the person interviewing me was very polite.He didn't ask me any behavioural questions, we jumped straight into the interview question.I got a chance to ask questions at the end.The interviewer was not very concerned with syntax, but more on my ability to solve the problem.",Positive Experience
Microsoft,"I had a written interview at university for internship. After the internship, I was interviewed for full-time offer. It involved 3 technical interviews and HR interview. Interviewers were helpful and thinking out loud helps.",Positive Experience
Microsoft,"On campus interview followed by 4-5 onsite interviews. Fast turnaround time, heard back within two days. Interview questions were not difficult - focus is on solving problem with you. Good experience overall.",Positive Experience
Microsoft,"i apply it by university recruiting, on Feb. and pass an on campus interview. they ask me to talk about my past projects. in the onsite interview, tech questions include reverse liked list, inorder traverse of a tree without recursive, remove duplicate in array, and sort algorothm.",Positive Experience
Microsoft,"The process is quite smooth. The interviewer introduces the company in general, and ask me to introduce myself. Then, the interviewer asks a standard coding problem. Finally, the interviewer answers your questions if you have any.",Positive Experience
Microsoft,"4 technical rounds and no HR round, Very easy questions at campus related to linked list and tree, and from project.Given a Heap find Nth largest node. you have access to left and right node.",Positive Experience
Microsoft,"A applied online through their website and after 2 weeks they contacted me for Skype interview. The interview was very enjoy and took about 15 minutes. This was HR interview. We talked about resume and my background. In the end of the interview, she asked me a simple quiz question about marbles.",Positive Experience
Microsoft,On campus interview + On site interview = Offer. On campus interview happened within one week of submitting resume. On site interview was scheduled within next 2 weeks and to be scheduled on one month later. Got the offer about 1-2 weeks after the on site interview and had a period of 4 weeks to think about.,Positive Experience
Microsoft,"Rigorous interview lasting 8 hours. I met 7 different people -- so 7 interviews. Mostly technical around data structure, algorithms via problem solving. Some very theoretical questions on formal database and OO concepts.Questions were: how to do so-and-so in a linked list. Algorithm to come out of a maze given that you cannot turn left, or how to do recursive queries, some C questions, etc.",Positive Experience
