Company,Review,Tag
Google,"The first interview was a behavior interview. The recruiter asked some question about my resume, such as the projects I have participated in, and my previous work experience. Since the position I apply was software engineer, so she also ask me about my professional skill like which programming language I am most familiar with. This behavior was easy, but unfortunately, there were still 6 months to graduate that time, the recruiter told me they can't wait that long.",Negative Experience
Google,"Asked question about debugging memory corruption, DNS server, life of a packet through the computerTCP/IP stack.Ask question regarding traveling salesman, hash tables, search trees, Linux kernel, user space and kernel space, android, chrome OS, search, ads,arrays, linked lists, stack, queues, strings, heap, crash, debugging. logs, kernel, languages.",Negative Experience
Google,"Technical screen, followed by an onsite interview. One thing that stood out was the manager that interviewed me. This lady was dressed up much more than the other women in the office. She looked like she was going on a date - high heels, tight pants, curled hair, makeup - the works. She finished graduate school within the past five years (I finished graduate school 15 years ago) and had at least 10 years less experience than I did. As part of the interview process the possibility of me working as a manager came up. Ultimately Google decided I didn't have the past experience to justify a management role. I was offered a position as an engineer and I turned it down. Why? Because the interview panel itself told me what kind of ""manager"" google values. It's pretty clear Google values ""eye candy"" over competency - which means less possibility of career advancement for myself, or even more qualified people for that matter. Then again, Google's products, which have declined in quality IMO, reflect that. This company has turned into another Boeing or Microsoft. So sad.",Negative Experience
Google,"I greatly anticipated this interview. Many engineers, including me, wants an opportunity to work with the best and the brightest. But the interview went wrong in many ways, and it changed my mind about wanting to work at Google. The on site interview was 3 sessions 45 minutes each.1) The recruiter was incredibly slow. It took almost three weeks for the on site to be scheduled. He often promised to get back to me tomorrow, then I don't hear from him for 5 days. It was frustrating working with him. But I kind of expected this since my friends who interviewed before had similar experience.2) The first interviewer had a strong accent. I couldn't understand him so I had to ask him to repeat many times. I felt like I was being rude, but thinking back, his inability to explain the questions was cutting into my time to answer them. Then he asked me to review some C++ code. Wait a minute, I am a Java programmer and the recruiter said the interview will be conducted in Java. The last time I used C++ was 7 years ago. I explained it to him, but he insisted, I gave it my best shot while struggling with syntax.3) The second interviewer was arrogant and rude! He seemed like he didn't want to be there. Again, asked me to code a problem that is only relevant in C++. I gave it the best answer in Java. He argued with me that it will not work, then I had to explain to him null assignment in Java also deallocates a variable because of GC. He wouldn't admit he was wrong, so he made a degrading comment about how Java programmer knows nothing about memory management. Then he asks a harder question basically requires putting everything in a hashmap then check for a match. He rudely interrupts me while I tried to explain my thoughts. At one point, I literally got a little angry. I happen to be a pretty patient and none confrontational person. I think he had a canned answer in mind, and he didn't want to listen to anything else.4) The third interviewer was 7 minutes late, but he was nicer. He seemed cocky about working at google. Many things he said started with something like ""at google, this is how we do..."". The questions he asked was a little confusing. I had to ask many follow up questions to understand it.If they are looking for someone with C++ skills, then why waste half day of my time. After meeting these interviewers, I recognized that my friends, who work at google, have the same arrogance. The same arrogance a Microsoft recruiter once shown me when I first graduated from college. Look at where they are now. Google is on track to become just like them. If this is what google represents, a prestige driven egotistic cult, then I don't want to be a part of it.",Negative Experience
Google,"Google uses relatively junior programmers to screen candidates, because the senior programmers apparently don't want to take the time to do it. These programmers focus on computer science questions, and even if you answer their questions correctly, they don't thereafter ask you anything about your past experience or qualifications. A manager who was looking to hire someone into Google would probably do a better job of interviewing potential candidates.",Negative Experience
Google,"1) Email application: scheduled a phone interview2) Phone interview: asked about relocation, more about yourself, and how the next procedures will follow.3) Technical questions: 2 questions you code and submit online. You can immediately check if your code is working or not through their compilers.4) Technical interview involving phone interview & coding: you talk on the phone and code.Although the interview wasn't hard, I didn't particularly get what the interviewer was asking. I gave my answer, and he just repeated the question over and over again. It seemed like he had an answer in mind and will not budge to any answers other than that. I tried to ask to rephrase the question so I can figure out what kind of answer he wants, but no, he just repeated the question. I struggled with the interviewer for some time, and finally he just decided to give me the answer. I couldn't understand why that was the only answer, why he couldn't just take any other answers, or why he was so dead-set on this question without moving on. It was not a good experience talking to someone who just wants to listen to whatever he wants to listen to. Maybe other interviewers are the same, but this was by far the most confusing and frustrating interview I have had.",Negative Experience
Google,"3 phone interviews. 2 at first. Another one after 3 weeks. Applied for s/w position, but one of the interviewers asked too many h/w questions that I could not answer. Other two interviewers asked all programming questions, I answered all correctly, they seemed very happy about that but still got rejected.",Negative Experience
Google,"Got a phone call, was asked general questions about my background then given a 30 minute coding challenge. Something along the lines of take 2 strings and return if they are anagrams.",Negative Experience
Google,"All I can say is. WOW. Absolutely infuriating experience.LLOOONNNGG story short: I interviewed with Google NINE MONTHS ago today. The interview went well, I liked the people there. I was told I'd be getting an offer.For 9 months, on average I'd get a call every 2 weeks saying something to the effect of ""we're sorry this is taking so long, you'll hear something no later than Friday"".Eventually I got fed up with this and complained about the person telling me this that was consistently breaking his promises. After complaining, I got genuine phone calls of apology and then another ""you'll hear from us within 2 weeks."" 2 weeks passed. You can gather how the story goes on.I complained again. I felt that 9 months was unreasonable. Fool me once, shame on you. Fool me 20 times, shame on me.After my last complaint, I got a call from the recruiter telling me I'm no longer a candidate at Google.Absolute waste of time on both our parts. In the end no one won, which is what is so baffling to me.",Negative Experience
Google,"two 45min phone interviewsall about technology, algorithm, data structure1. Compare HashTable and Binary Tree(pros and cons, why use binary tree in some place, the time complexity of insert, delete of hashtable and binarytree)2. favorite sorting algorithm and why, advantages3. find the longest prefixabcdeabfabdf4. last internship5. dictionary = [hello, world, top, pot, nice], source = [opt] => output = [top, opt]First sort every element in the dictionary and source, then compare.",Negative Experience
Google,"I was contacted by a recruiter from the USA that was really great. We discussed a possible position and about my application for B1 visa. Unfortunately, my case was not good enough for a B1 visa and he recommended me to another recruiter in the UK. From then on, everything changed. I think that the second recruiter was not so eager to work with me and he suggested me to apply for the software engineer role.My phone interview was a disaster. First, the engineer called me 20 minutes later than the time agreed and postponed the interview for another 10 minutes. Later, on the phone he just told me his name and gave me a problem in open Google doc. The problem was trivial and easy, I asked him several times is there something special, like very long array, distribution of workload, etc., but he just somehow ignored me and pushed me to write code. He was asking me trivial things about my code and not about the solution.From the first 5 minutes I knew that the interview is over. After I think 30-35 min, he sad like this is it, and I told him that it was far from I expected in the interview.",Negative Experience
Google,"Once in a while I get approached by a recruiter from Google. My experience with their recruiters has been quite bad. The first time I was told there were several interesting positions, and I did some tests (including online coding etc.) the recruiter came back to me telling that the position was already filled however, but that I passed nonetheless. The next time there would be an open position he would come back to me. He didn't.After that I decided I would hold off on Google for a bit. When I was approached again after two years, I decided to give it another go, since the recruiter (different person) knew I had applied in the past. I was asked to provide dates / times to be called, I gave them some; after these passed they contacted me that unfortunately they were unable to call me then, so we settled on another date / time.They never contacted me, I mailed them saying I was not amused by this, and they never bothered to reply.I get an impression that recruiters apparently get someone applicants, they don't really care a lot and then to be sloppy with individuals. There are probably enough people out there who really want to work for Google.",Negative Experience
Google,"It's basically a two-round phone interviews on basic technical questions which you may find from Leetcode. First round was going well. Second round I met a interviewer, from my own country, who acted weird and a little mean to me.",Negative Experience
Google,"I had a phone interview after applying online and meeting a recruiter at a career fair. Not only was it hard to understand my interviewer, he asked me the wrong question and did not correct himself until more than halfway when he couldn't understand why I was solving the question the way he did.",Negative Experience
Google,"I was found by a recruiter and he proposed to apply for an SWE position in Zurich or in Warsaw. This was the first phone interview. The interviewer asked me the main question (below). Afterwards he asked me another question: given a text, how would I find the most common letter in that text? What if the text is ASCII/Unicode? What if the text was only 8 characters long? After this interview they decided to have another phone screen with me.",Negative Experience
Google,"Fairly standard onsite, 3x 45 minute whiteboarding tech interviews in the morning, lunch with a different googler, and then 1 more whiteboard tech interview in the afternoon. The interviewers were pretty cold, with a strong focus on writing down what I wrote on the board. Not a ton of discussion, except for the last one.",Negative Experience
Google,"For this Google phone interview, I got a 25 year old programmer who had limited experience, but who in his arrogance believed that because he worked for Google, he was a world-class computer scientist. As you might imagine, I couldn't convince him that I knew anything at all, despite my own success and experience. Would I interview with Google again? No, thanks!",Negative Experience
Google,I got a phone interview. One interviewer gave a coding question directly without asking any other questions. The question is quite hard and about string and array. The interviewer was quite busy and he didn't want to talk more. I tried to analyze the question and got almost no reply.,Negative Experience
Google,"Talked to an employee of Google who helped to submit my resume. I got three 45 min phone screens, asked about resume in the beginning and then went on to technical questions. Overall, the interview was pretty difficult as there were a lot of things that they asked that I did not have as good of a grasp on as I wish I did.",Negative Experience
Google,"1 HR interview, introducing basic interview process. Just need to answer some simple questions about your resume. After that, they will give you an email describing all the things you need to master before the tech interview. Including the site, type of questions, and so on.2 Tech interview. Solve an algorithm problem.1) Traverse a binary search tree. Find the sum of this tree.2) Return all the subset of size k whose sum will be nBe sure to use topcoder, it's a wonderful site with great tutorial. And, even better, it gives you practice room which you can test your code to see your code's performance.However, my suggestion is that you start with google doc, because that's how you will really use in an interview. Only after you have finished coding in your google doc, you copy and paste your answer into your topcoder practice room system, and use that to test your answer. You should also do this within the time limit, which is not 45 minutes, because the real interview will leave some time for you to ask questions and some chat at the beginning.So it would be appropriate if you could solve the problem within 30 minutes, the problem will not be too hard, but it definitely needs strong preparation.",Negative Experience
Google,Very hard questions in the technical interview. Was contacted for first round phone call and had technical difficulties. interviewer asked me nothing aside from one problem (nothing about my resume or ask me if I had questions for him which I did). no offer. did not like interview,Negative Experience
Google,"I got contacted by a recruiter initially. After that i got a phone interview scheduled and it went well. After that, 5 rounds of onsite interview including lunch at their HQ in Mountain view.",Negative Experience
Google,"One phone interview followed by five onsite interviews. The interviewers are very nice and considerate. Unfortunately this is the only part of the interview process that is good.I got an offer one month after the onsite interview but the compensation is horrible. I guess that the strategy of Google is to lowball everyone unless you have a competiting offer. The compensation team is unwilling to adjust anything when I ask for a raise.The recruiter is extremely unprofessional and very slow to move forward my application. Seems that he is super busy with so many candidates.The team matching progress is extremely slow and the recruiter is reluctant to arrange any team matching.Took around 3 months to finish everything, way too long. Declined the offer without hesitation after team matching.",Negative Experience
Google,"The call was late for 10 minutes. The interviewer pasted the question on the shared Google doc and asked me if I understood the question. I said yes. Then he did not speak anything to me or give me any feedbacks during the interview. I felt like speaking to myself to explain my code and write code. After 40 minutes, he said thanks and goodbye, and hung up the phone 10 minutes earlier than expected. He sent feedbacks to the HR very quick. I got rejected in 20 hours.",Negative Experience
Google,"The interview process was fairly straightforward. Two telephonic interviews, three coding questions in all. This was after I had submitted my resume on their online jobs portal. The recruiter emailed me in lesser than three days, and scheduled my interviews. Hassle-free, smooth",Negative Experience
Google,"First was OA and there are 2 questions within 90 mins. I didn't pass all the test cases on second one when my time was up, but they still give a technical phone interview.Second was technical phone interview, that interviewer was inexperienced. Or I don't think he had fully reviewed the problem by himself. He gave me a problem that might have 2 ways of solving it. One is easy if used tree , but you will need to assume a lot other functions available, another one is hard and would need a lot time to make it work. I was using second method and before I dived in and asked him if it was OK, he said yes. When I was stuck and asked for his help, he was clueless. At the end, he was like ""Oh, the tree structure was the one I wanted you to use...""",Negative Experience
Google,"I have phone tech screen twice for the software engineer position.First of all, I don't know why both the phone calls are so unclear that I can't even hear the engineers' voice clearly. I felt like I am talking with an engineer who was talking in a cave in the middle east.The first tech screen is good, and the engineer is helpful and the phone call is still unclear.The second one is one of my worst experience ever, I think it will be the top 5 in my life.The questions are basically easy but the engineer will make it hard to understand and set up traps to confuse you. You need to find a way out to make them stop confusing you and give them a correct answer. I don't know if it's the way how Google engineers talk to each other, but I think maybe Google needs to think if it is hiring too many people who don't know how to communicate.I didn't even want to ask the engineer's questions and just say bye after I finish the code questions. I can imagine it will be hard to work with people like that.Next time, if you can't hear the engineer's voice clearly, just ask them if they can use other tools to call you again. Or the unclear voice will destroy your interview.",Negative Experience
Google,"I was contacted by a recruiter who told me the hiring manager liked my resume. She then setup a technical phone interview. For that interview, I was contacted an hour ahead of the scheduled time. I asked my interviewer if he could give me 5 minutes to get ready, but he said it was alright and would call me an hour later.He called and mentioned his name and that he was from Google. Then he copy-pasted a problem into Google Docs and asked for a solution. So yes, no introductions about himself or about me. I guess they don't care until you go onsite as a ""potential"" candidate. I asked a couple of questions to make sure I understood the problem. Afterwards, I wrote a recursive DFS solution. The interviewer said my solution was fine and that he had no more problems for me. I asked him some questions about the job role, but all I got was vague/cryptic answers. Very weird?Overall, the experience is negative/neutral. My recruiter was AWESOME! (Keep in mind that Google recruiters are different from those who schedule your interview.) Very nice and well spoken. She also articulated to the best of her abilities the role I was applying for without getting into a lot of the details because of confidentiality. Unfortunately, my phone interviewer was a dud. I guess interviewing with Google matters much about the coding skills you have as well as the luck of the draw on who interviews you.Good Luck!",Negative Experience
Google,"The process was extremely varied in terms of how long it took to hear back after each step. It ranged between 2 days and 2 weeks. I also got passed around between a lot of recruiters.After my onsite, I was asked to follow up with a second onsite, witch was supposedly so they could ask me questions they thought would be more suited toward my role. Then, it took a full week after that second on-site to finally get my rejection, which came by phone for some unknown reason. (Just reject people by email, it's easier for everyone!) I thought that the second round of on-site interviews actually went better than the first. This begs the question as to what exactly I could have done to get the offer on those second round of interviews. Why were they necessary?Google says they just look for good generalist programmers. This would seem to be called into question by this process.To sum it up, people are generally nice, but the process seems irrational and unnecessarily long. I can't help but feel like they willfully wasted a lot of my time.",Negative Experience
Google,"I had a few recruitment emails about starting the process. Eventually I scheduled a phone interview, but the soonest slot was three weeks away. When they did call me, they'd prepared the wrong questions (for a Site Reliability Engineer, not Software Engineer). Heard back from them a few months later but by then I'd lost interest.",Negative Experience
Google,"5 in-house technical interviews. 4 algo/coding and 1 design.- strtok implementation- given set of characters duplicates possible, and given dictionary (list of words). Find longest word from dictionary that can be made from given characters. How will you do it if '*' (matches one wild character) is also included?- Access card system design- Implement a stack with find_min api as well.- Given set of points, find line with max points on it.- utf-8 byte stream verification and character extraction.",Negative Experience
Google,"Submitted resume online and recruiter called me the next day to gather information. I did an onsite interview with five 45 minute technical interviews. It took about 1-2 weeks to get approved by the hiring committee, and the official offer came a few days later. The offer was much lower than my current salary which was shocking and other offers I already had. Apparently google is notorious for having low salaries after searching around online at employee complaints. Google was completely unwilling to negotiate the base salary or match other offers I had in hand (or even really come close in my opinion). The recruiter was a bit ""jerky"" and was trying to pressure me into accepting the offer by implying that every other software company was a poor decision to consider. I felt like Google's unwillingness to negotiate the salary at all hinted at a larger ""big corporate"" problem that would likely be an issue throughout employment there. I ended up accepting a job offer at their direct competitors instead which lacks the ""big corporate"" feel and the HR team was much more pleasant and reasonable in negotiations.",Negative Experience
Google,"Consisted of two phone interviews: the first being primarily around job responsibilities and general information about myself (passions, coursework, etc.) The second round of interviewing was based entirely around obscure coding problems.",Negative Experience
Google,"Two 1:1 Phone interviews with GoogleDocs coding involved. The first one was good, the interviewer was clear about hist intention and showing the question to answer, but the second one was clearly having not a good time. Low and sluggish voice, I couldn't understand anything so he write the problem in GoogleDocs and waited.",Negative Experience
Google,"The recruiter contacted me via my LinkedIn account (Global Recruiter).I had a positive communication with the recruiter and she offered me some interesting positions in my field of Machine Learning.She scheduled me an on-site ""Phone Interview"" in Tel-Aviv office, which is the first basic technical interview.On the interview itself I was asked to solve an extremely easy algorithm problem - the kind of question you ask an high school grad who learned python, and later I was asked some general ""what else, what else.... "" annoying question.They didn't ask me anything complicated that I could have expressed my experience or knowledge, I did answer correctly on everything, it was pretty easy.I've waited a week for the negative answer from them, they've said that I was good but not amazing...And that they can't continue the process with me.I have worked for several huge corporates, I did some things in my life and I'm working in an amazing company as ML Algorithm design. The reason I accepted their offer was because I believed Google is the best place for AI researchers, but this recruiting process raised some serious red-light for me, and If this is how they decide if someone is amazing or not - I guess I should find a better place for contribute as a ML researcher.",Negative Experience
Google,1. HR Recruiter: standard chat2. Technical Recruiter: scheduled the interview3. On site Interview- 5 rounds of technical interviews- system design questions- recursive questions- some java language questionsThree out of five engineers doing the interviews were not very friendly. One was very abrupt. One behaved like a police officer who pulled me over. One was late and kept interrupt me while I was writing code,Negative Experience
Google,"Someone called and asked random stuf on my resume, and found this one java program and grilled me about java. then asked things about linux when i said i have used it. then another one asked me to work on hash maps. the first part was stupid, but the other guy asked meaningful questions.",Negative Experience
Google,"I completed the entire interview process (several phone interviews and and then onsite interviews) before they rejected me. The entire process, from first contact with a recruiter to final rejection took several months.",Negative Experience
Google,Did 5 interviews onsite. The recruiter was responsive and easy to work with but the interviews were not as well coordinated. Apparently they need to keep track of the interview questions so as to not ask the same/similar one. The third interviewer made me spent time describing all the previous questions so that he wouldn't ask the same one. My last interviewer was unfriendly and bored the whole time. He didn't make any effort to look remotely interested or engaged.,Negative Experience
Google,"I was contacted by a recruiter in October 2018, had the HR screening and she later notified me that since I am graduating in May 2019 they will get back in Jan 2019 and schedule my onsite interview for Feb 2019. They didn't contact in Jan. I thought they might not be moving ahead with my candidacy. But they should at least inform the candidate about it. I found this whole behaviour highly unprofessional. Luckily, I have other competing offers already so it didn't bother me much.And now they contacted me again in February, the recruiter was changed in Nov, so she scheduled another phone call with her. Seriously after 4 long months, back to square one?After all this unprofessional behavior I don't even feel like moving forward with the process further.On a side note, I have had really good interview experiences with other big firms like Facebook and Amazon. Got a full-time offer with them. Did not expect this much unprofessionalism from Google recruiters.",Negative Experience
Google,"Starts with a coding challenge, one leetcode easy and one leetcode medium. If you pass the coding challenge you will be scheduled for a technical interview. My technical interview consisted of one medium leetcode question, with a rather unprofessional engineer. She had a heavy accent, was on speakerphone and was eating her lunch which made communication extremely difficult.",Negative Experience
Google,"First two in-person interviewers were engaged and highly animated about the work they do at Google. Both of these first two interviewers took me through the standard Google ""write a search routine"" and ""describe how you would approach this sampling from a massive data set problem"".The third in-person interviewer was just strange. First, he clearly was distracted from the interview process and felt put out by having to interview someone. He went through the motions of the standard type of ""write some code to solve this problem"" question. But any time I asked a question to clarify some part of the problem statement he grunted and glanced around the room wildly before stating that it was obvious. Once the hour was up, the interviewer stood up abruptly and said ""I have to go"" and left the room.With no instructions as a candidate I had to run after the interviewer to catch him outside the building to ask what happens next. To which he shrugged and said ""Go home or go find HR."" With no further information I decide that this wasn't a culture I was willing to work in.",Negative Experience
Google,"Applied on the website and the recruiter contacted me in 2-3 months via email with interview details.Two interviews in a row, the interviewers were nice.However, after the interview, not a single feedback was given. Pretty bad experience.",Negative Experience
Google,Recruiter contacted me through LinkedIn. Followed by Phone Screen technical interview with Google Engineer. Was invited to on-site interview. Finally contacted by Recruiter. Whole process was extremely slow and took 3 months.,Negative Experience
Google,The interview process starts with a phone call where they ask some basic questions about your education background and then ask you to take an online coding test at codility. There were two coding question one easy one difficult. If you clear this phase then there is an 1 hour technical telephonic interview which is to test your depth of knowledge. its pretty hard. after that there will be several onsite interviews in a day.,Negative Experience
Google,"I submited the application online. Then they contacted with me in about 2 weeks and scheduled 2 phone interviews. Each lasted 45 minutes. During the interviews, there are all coding questions. They are all about implementing a class to solve actual problems. The most important data structure I think is the hash table, because all the problems are finally using a hash table structure to improve the performance.",Negative Experience
Google,"2 phone screens followed by the onsite interview. The second phone screen contains basic technical questions. The onsite is 2x50min interview by developers in the team I applied to. After that a person(experienced employees) had lunch with me. No technical or anything at lunch, just Q&A part. After lunch there are 2x50min interview again, but with interviewers from other departments in Google.Each 50min interview includes a coding question to be done in 45min and 5min Q&A at the end. Write code on whiteboard. The questions are pretty easy but interviewee must make explanation of the idea/algorithm when writing the code. If one question is done with plenty of time left, they will follow up with another question, but no more than three, or they will ask some conceptual questions to fill the remaining time. I did like 10 codings and one design problem for the 4 interviews. Was pretty confident in my answers but still got rejected. The recruiter refused to provide any reason.",Negative Experience
Google,"The process started with a phone call from the recruiter that suggested to do a screening interview onsite. After a 1:1 screening interview onsite, there were 4 onsite technical and analytical interviews the same day. I passed all the interviews and then started talking with managers to choose a project. Something went wrong during these interviews, the positions were irrelevant to what I was looking for. The recruiter tried with a different location, find one option, and after talking with a manager, I was supposed to receive an offer. Unfortunately, the offer didn't arrive and they decided to finish the hiring process. The process took 3+ months from setting the screening to finishing the process.",Negative Experience
Google,"Interviewer was rude and condescending. I didn't like how he was drinking a beer during the interview and had his feet on the table. I think he didn't have much respect for me as a candidate and I disliked that a lot. I understand not everyone is professional, but respect is still important.",Negative Experience
Google,Brief technical interview with an engineer. Very impersonal. The point-of-contact was very friendly and helpful. Some feedback provided. Engineer seemed annoyed from the start and did not appear to be paying much attention as questions I asked had to be repeated multiple times,Negative Experience
Google,"Had two back-to-back interviews at one of Google's office. The first interviewer was awesome, but the second was very reluctant on answering questions I had about the parameters of the question.",Negative Experience
Google,"I was referred by someone at Google. The original process was great. I was contacted by one recruiter and had two 45-min technical interview. The recruiter got back to me a week later and told me that I would be handed to another recruiter and that they would like to have an additional technical interview with me.Then the nightmare began. There were two weeks of silence and I had no idea who my new recruiter is. Then I missed the phone call from the new recruiter and when I tried to call back, no one answered it. A few minutes later, I got a rejection letter from the recruiter. I was surprised and asked her what happened to my additional tech interview. She told me that she did not notice that I still have one interview and she started a new application for me to reschedule the interview. The next week I had the interview and waited for more than two weeks before she called me to tell me that I got rejected.I guess that the interview experience really depends the recruiter you have. So good luck! Wish that none of you need to have some one send rejection letters twice during one interview :(",Negative Experience
Google,"HR processed the resume within 2 weeks, and ask me to choose an interview date within 3 weeks. There are 2 consecutive phone interviews with two different interviewer. Then within approximately 2 weeks, the hr will give the feedback. Usually if the feedback is negative, it comes quickly and shorter than 2 weeks.",Negative Experience
Google,"Interviewed in-person at my school's campus after about 4 weeks from initial contact. Had 2 back-to-back interviews. Then waited 2 weeks before hearing back.My interview experience was really defeating and not positive, but from what I hear, Google is notorious for having some really inconsistent interview processes (since it is so large). I know they don't try to make this the case, but that's just how it happens. Best of luck to you if you attempt - it's all about luck with who you interview with. This was my second time applying for this position (the first was similarly not great, but I have some friends whose interviews went really well.",Negative Experience
Google,"Two round phone interview, the second one is kind of wired, I cannot hear the engineer clearly and he had heavy accent. Also he called very late, much later than the scheduling time. The two questions were not about data structure or algorithms. If you know the answer, you get it, if not, you are screwed (basically means there is no progress to the solution). I spend 30 minutes understand the first question, I told him to clarify again and again but he just told me that is all you have. I didn't know what should I do or what should I write. So after 30 minutes we skipped the first question. Overall the interviewer is not very good at English and remain silent most of time during interview, not so helpful.",Negative Experience
Google,"The interviewer called in and ask background, describe recent project. It lasts about 15 mins. The question was hard (lots of details to attend), and 30 mins is not easy to finish without bug. At the end she asks me if i have any questions. The interview finished 5 mins late, and she was nice and did not stop me immediately after 45 mins",Negative Experience
Google,"The process was very long and stressful. This was my second time interviewing at Google. After an phone screening, I was invited to the office for an onsite interview. My interviews happened to be split-up between two visits. I had three interview on my first visit and three more on my second. The interviews were fairly relaxed and I managed to find solutions to each interview question, but was still denied an offer. Given my performance during the interviews, the recruiter was willing to work with me on finding a team at Google that might be a good fit for me, and then try to appeal to the Hiring Committee once more. Speaking with teams combined with long wait times for feedback resulted in a 4 and half month long interviewing process. In the end, I wasn't given an offer.Appreciate Google effort in trying to find a place for me, but the process was draining and raised my hopes several times only for me to leave with nothing in the end. I don't see myself interviewing for Google again, unless I had better assurance for faster feedback.",Negative Experience
Google,"I got a call from the recruiter who asked me about my experience and then set up a phone interview, I ended up doing two phone interviews but at the end they said there wasn't a match.",Negative Experience
Google,"Applied in the last year and didn't finish all of the process so reapplied again. This time talked to HR then scheduled a technical interview, but stop there. The phone interview was on phone and the sound quality was very unclear. Did some coding questions using some online cooperative tools.",Negative Experience
Google,"Applied online, was offered an on campus interview. Attended a info session prior to the interview day. Interviews consisted of questions by two different engineers, each lasting 45 minutes. One of the engineers was moody, the other seemed to be much more friendly.",Negative Experience
Google,"They mailed me because i had applied for an internship earlier. We decided on a date for a phone conversation. I suggested using Skype because it would be an overseas call, but he said no. No make sure you are in a location with good cell reception or use a wire-phone. We talked for maybe 15 minutes, he asked questions about my background and what i enjoy doing. He asked me if i could write the quick sort algorithm. I said no i can't, sorting algorithms don't interest me. This seemed to be a deal breaker (i told him they did not interest me, but he did not care). He said he would send my application out into Google departments, and get back to me. After 1,5 months i contacted him and he told me i would not get any further. I asked why he said he did not know.",Negative Experience
Google,"Basic Whiteboard interviews and algorithmic questions, combined with a glacially slow recruiting process, being moved between many recruiters, and knowing that no real interest is kept in you. Interviewers have no choice in being interviewers, so many of them would literally rather be doing anything than being in the interview room with you. One of my interviewers hardly spoke to me except to mildly insult me during the course of a question",Negative Experience
Google,Sent me an email for initial contact after I had already applied and interviewed before. Had a brief phone call then they sent me a link to a programming assessment. Asked 2 very involved problems to solve in their homemade IDE within an hour. Impossible for any normal person to do in that time. Solved the first one but ran out of time on the second. Sent me an email saying they wanted to personally call me with the results just to tell me no.,Negative Experience
Google,"This was the second phone interview, the first being with a recruiter. I spoke with an engineer at google and he asked me some general c++ questions (malloc/polymorphism/virtual functions/etc) and then gave me a problem to write an algorithm for (find the next in a sequence of numbers). The interviewer gave me some hints along the way, but unfortunately I was stuck for a good 10 minutes on one of his hints that turned out to be a misunderstanding between us. I verbalized everything I was doing along the way to try to make things as clear as possible. I didn't get the answer correct in the end. He told me how to see where the sequence goes, but I don't understand how he would decide to use that approach. I feel like i would have no problem writing the algorithm but i don't know how he arrived at the solution. It wasn't a very positive experience overall.i don't expect to be asked for an in-person interview.",Negative Experience
HCL,What is OSI model? Functionality of each layer2. What is TCP and UDP? Difference between them. Their full functionality?3. Difference between get and post method ?4. Difference between HTTP and HTTPs?5. What is DNS? How it works ?6. What is SSL certification?7. Difference between multiprocessing and multithreading? How it works ?8. Scheduling algorithm?9. How scheduling algori,Negative Experience
HCL,"Interview with HR where they ask about compensation, Second interview was a technical phone screen that is basic tech trivia, third round was an on-site with two engineers doing more tech trivia.",Negative Experience
HCL,"Went well it took half a day even though it is scheduled many people came for interview.Reached office by 9.Atlast they called me @11 O Clock.Not a tough interview, but interview went for 45 mins.",Negative Experience
IBM,They called saying scheduled but it was worst than Walk in interviews. They made the people to wait from 10am to 4pm.The interviewer asked some 3 to 4 basic questions... It was the worst experience.,Negative Experience
IBM,Worst ever interview of life. They call at 10:30 and interviewer didn't come till 12. Profile was of Java but asked c questions. There was some internal politics going. The interviewer was focussing on a particular candidate from the start.,Negative Experience
IBM,"I received a email to a Hirevue interview. The interview takes about 3 to 4 hours. You get 3 behavior questions and 3 programming exercises of 1 hour each. The programming exercises are fairly simple, some FizzBuzz problem and searching. It has been 6 weeks and I have not heard back from them yet.",Negative Experience
IBM,"I applied online when the job was recently posted and cleared the initial screening. I received the invitation for IPAT test, which I gave the very next day when I received the invitation email. Ever since that day, the job application status was shown as ""Interviews"". I have been following up with the recruiter ever since that day which she never responded. After few days, I had to call IBM for the followup. They told me to email my concerns to IBM Opportunities Support which I did. After two days, I receive an email from the recruiter saying that this position has been filled.It hurts to see a company like IBM, shows such negligence.",Negative Experience
IBM,"I applied online and received an email the following day from a recruiter within the company and was told to do a 3 hour online exam. He said if I had any questions just email him. I had a few questions before starting so I emailed him but never got a response. I did the online exam the following day. The online exam was very bizarre; there was no one on the other end and I had to record answers by speaking into my webcam. There was also 3 coding questions. About a week and a half later, I received an email from the same recruiter saying that I had passed the online exam and that he would call me within 48 hours to schedule an online whiteboard interview with one of their engineers.I never received a call from the recruiter and any email I sent to him was met with radio silence. Very unprofessional. I spent 3 hours doing their HireVue exam so the least I expect is to at least get a followup email from the recruiter that they changed their mind or something instead of just ignoring me.",Negative Experience
IBM,Process Heavy. IBM looks very closely at your history from the past 7 years. This is very time consuming.Pointless aptitude testing has nothing to do with the job.3 interviews with managers - 1 tech - 2 HR,Negative Experience
IBM,"Questioned by a panel of software engineers. Each interviewer asked a couple of question however, because I was on speaker I couldn't hear some of the technical questions I answered the questions incorrectly. It was not a great experience.",Negative Experience
